X,Y,OBJECTID,LATITUDE,LONGITUDE,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,GIS_LAST_MOD_DTTM,GIS_ID,REGION_NAME
-77.0429022968057,38.900307786813,28468849,38.9003,-77.0429,19th St & Pennsylvania Ave NW,classic,14,active,2021/11/01 11:05:12+00,0,0,14,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0320982949569,38.9177727908399,28468850,38.917765,-77.032096,14th & V St NW,classic,15,active,2021/11/01 10:52:42+00,24,0,3,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0278242935343,38.9294717935055,28468851,38.929464,-77.027822,11th & Kenyon St NW,classic,16,active,2021/11/01 11:04:59+00,29,0,9,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,39,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0354232958291,38.9261317925466,28468852,38.926124,-77.035421,15th & Harvard St NW,classic,17,active,2021/11/01 11:16:42+00,21,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0425832978243,38.9229327911719,28468853,38.922925,-77.042581,Adams Mill & Columbia Rd NW,classic,18,active,2021/11/01 11:03:53+00,9,0,1,1,4,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0322022950548,38.9268077925001,28468854,38.9268,-77.0322,14th & Harvard St NW,classic,19,active,2021/11/01 11:01:35+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.047639299696,38.9232107910251,28468855,38.923203,-77.047637,Calvert & Biltmore St NW,classic,20,active,2021/11/01 09:08:25+00,23,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0388022980119,38.9319077929852,28468856,38.9319,-77.0388,Lamont & Mt Pleasant NW,classic,21,active,2021/11/01 09:38:29+00,17,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0179002882544,38.8767047831638,28468857,38.876697,-77.017898,4th & M St SW,classic,22,active,2021/11/01 11:16:31+00,17,0,4,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0344292953915,38.9098087885209,28468858,38.909801,-77.034427,15th & P St NW,classic,23,active,2021/11/01 11:08:33+00,16,0,1,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0320102944616,38.9130537893427,28468859,38.913046,-77.032008,14th & R St NW,classic,24,active,2021/11/01 11:10:00+00,17,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.032302294264,38.9086077889194,28468860,38.9086,-77.0323,14th & Rhode Island Ave NW,classic,25,active,2021/11/01 11:16:48+00,10,0,12,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0450022970883,38.8963077857035,28468861,38.8963,-77.045,20th & E St NW,classic,26,active,2021/11/01 11:04:57+00,6,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.04645129759,38.9007187863238,28468862,38.900711,-77.046449,21st & I St NW,classic,27,active,2021/11/01 11:14:32+00,1,0,33,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,35,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0241832933893,38.9366917950278,28468863,38.936684,-77.024181,Georgia & New Hampshire Ave NW,classic,28,active,2021/11/01 09:52:58+00,18,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0328022960404,38.9375077942327,28468864,38.9375,-77.0328,14th St & Spring Rd NW,classic,29,active,2021/11/01 09:12:37+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.010553284944,38.8662847812768,28468865,38.866277,-77.010551,Half & Water St SW,classic,636,active,2021/11/01 10:05:06+00,5,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0318822946121,38.9106817892954,28468866,38.910674,-77.03188,14th & Q St NW,classic,637,active,2021/11/01 11:03:31+00,13,0,5,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0296332940667,38.9169437907977,28468867,38.916936,-77.029631,13th & U St NW,classic,638,active,2021/11/01 11:06:11+00,12,0,5,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-76.9771892753118,38.8854907860358,28468868,38.885483,-76.977187,Stadium Armory Metro,classic,639,active,2021/11/01 10:23:33+00,7,0,12,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0686283085301,38.9657827986964,28468869,38.965775,-77.068626,Broad Branch Rd & Northampton St NW,classic,640,active,2021/10/31 19:32:57+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0428192921889,38.8140387691225,28468870,38.814031,-77.042817,N Pitt St & Montgomery St,classic,641,active,2021/11/01 09:39:05+00,13,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",40,2021/11/01 11:17:49+00,,"Alexandria, VA"
-77.0469152979038,38.8983097864515,28468871,38.898302,-77.046913,21st St & G st NW,classic,645,active,2021/11/01 11:06:31+00,1,0,18,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0176602880376,38.8811307841436,28468872,38.881123,-77.017658,4th St & G St SW,classic,646,active,2021/11/01 10:26:37+00,11,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0138232911704,38.9581057990419,28468873,38.958098,-77.013821,Kansas Ave & Longfellow St NW,classic,647,active,2021/11/01 09:13:42+00,6,0,12,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0459182943944,38.8529107765998,28468874,38.852903,-77.045916,National Airport,classic,648,active,2021/11/01 10:59:25+00,8,0,11,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0568752986832,38.8648457790858,28468875,38.864838,-77.056873,Fern St & Army Navy Dr,classic,649,active,2021/11/01 09:26:01+00,2,0,13,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0748953057729,38.8908707837752,28468876,38.890863,-77.074893,Arlington Blvd & Ft Myer Dr,classic,650,active,2021/11/01 09:06:09+00,0,0,15,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0594982991557,38.8530097764143,28468877,38.853002,-77.059496,23rd St S & Hayes St,classic,651,active,2021/11/01 09:47:48+00,9,0,5,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0738623060571,38.895075784171,28468878,38.895068,-77.07386,Wilson Blvd & N Oak St,classic,652,active,2021/11/01 10:49:57+00,9,0,6,1,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0842643095042,38.8862637819397,28468879,38.886256,-77.084262,Arlington Blvd & Fairfax Dr,classic,653,active,2021/11/01 11:05:56+00,7,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,16,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0138162857898,38.8637507807205,28468880,38.863743,-77.013814,2nd & V St SW / James Creek Marina,classic,654,active,2021/11/01 10:32:50+00,14,0,3,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0059122835669,38.8718487820881,28468881,38.871841,-77.00591,1st St & Potomac Ave SE,classic,655,active,2021/11/01 09:35:14+00,17,0,2,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0454892989403,38.9180437900317,28468882,38.918036,-77.045487,20th & Columbia Rd NW,classic,656,active,2021/11/01 10:30:19+00,17,0,0,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0021632828418,38.8768307835303,28468883,38.876823,-77.002161,3rd & M st SE,classic,657,active,2021/11/01 09:08:22+00,15,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-76.9253172596794,38.8833257875446,28468884,38.883318,-76.925315,53rd & D St SE/C.W. Harris Elementary,classic,659,active,2021/10/31 04:59:34+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.1061133131289,38.8373137713862,28468885,38.837306,-77.106111,N Hampton Dr & Ford Ave,classic,662,active,2021/11/01 04:39:58+00,10,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",40,2021/11/01 11:17:49+00,,"Alexandria, VA"
-77.1357903204238,38.809716764675,28468886,38.809709,-77.135788,Whiting & Lane Dr,classic,663,active,2021/11/01 09:18:59+00,4,0,10,7,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",40,2021/11/01 11:17:49+00,,"Alexandria, VA"
-77.1100163130133,38.815849767254,28468887,38.815842,-77.110014,N Howard St & Taney Ave,classic,664,active,2021/11/01 09:36:21+00,5,0,10,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",40,2021/11/01 11:17:49+00,,"Alexandria, VA"
-76.9709322736279,38.8787787853663,28468888,38.878771,-76.97093,Anacostia Roller Skating Pavillion,classic,665,active,2021/10/31 14:46:34+00,13,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0519582968085,38.845035774758,28468889,38.845028,-77.051956,S Clark St & 33rd St,classic,667,active,2021/11/01 10:15:55+00,5,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.118108317262,38.85402677411,28468890,38.854019,-77.118106,Columbia Pike & S Greenbrier St,classic,668,active,2021/11/01 09:47:34+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.1105903132853,38.8288947695511,28468891,38.828887,-77.110588,Kenmore Ave & Seminary Rd,classic,669,active,2021/11/01 04:14:55+00,8,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",40,2021/11/01 11:17:49+00,,"Alexandria, VA"
-77.0714543058207,38.8960947845825,28468892,38.896087,-77.071452,Rosslyn Metro / Wilson Blvd & N Moore St,classic,670,active,2021/11/01 10:25:30+00,14,0,5,2,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,21,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.1621223331948,38.8871577797244,28468893,38.88715,-77.16212,W&OD Trail & Langston Blvd,classic,671,active,2021/11/01 09:39:41+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-76.8780072510709,39.0003178131742,28468894,39.00031,-76.878005,Roosevelt Center & Crescent Rd,classic,672,active,2021/11/01 04:19:56+00,13,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",133,2021/11/01 11:17:49+00,,Prince George's County
-76.8912492562919,39.0061988135977,28468895,39.006191,-76.891247,Crescent Rd & Ridge Rd,classic,673,active,2021/11/01 04:55:36+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",133,2021/11/01 11:17:49+00,,Prince George's County
-76.9162452642662,39.0024668117148,28468896,39.002459,-76.916243,Greenbelt Station Parkway,classic,674,active,2021/11/01 09:02:00+00,4,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",133,2021/11/01 11:17:49+00,,Prince George's County
-77.3593433995045,38.9663517881974,28468897,38.966344,-77.359341,Baron Cameron Ave & North Hampton Ave,classic,675,active,2021/10/31 15:55:34+00,7,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"CREDITCARD,KEY",104,2021/11/01 11:17:49+00,,"Fairfax, VA"
-77.3377773910629,38.9360687826211,28468898,38.936061,-77.337775,Ridge Heights Rd & Seahawks Dr,classic,676,active,2021/11/01 09:33:56+00,8,0,4,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"CREDITCARD,KEY",104,2021/11/01 11:17:49+00,,"Fairfax, VA"
-77.3292843898212,38.9668557891545,28468899,38.966848,-77.329282,Becontree Ln & Goldenrain Ct,classic,677,active,2021/10/31 13:01:26+00,5,0,7,0,0,Yes,No,No,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"CREDITCARD,KEY",104,2021/11/01 11:17:49+00,,"Fairfax, VA"
-77.3267633898904,38.9708147898776,28468900,38.970807,-77.326761,Ring Rd & North Shore Dr,classic,678,active,2021/10/31 04:59:29+00,1,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"CREDITCARD,KEY",104,2021/11/01 11:17:49+00,,"Fairfax, VA"
-77.3518393971812,38.9736327894114,28468901,38.973625,-77.351837,Reston Pkwy & Bennington Woods Rd,classic,679,active,2021/10/31 15:44:46+00,10,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"CREDITCARD,KEY",104,2021/11/01 11:17:49+00,,"Fairfax, VA"
-77.3343613911345,38.9659867892349,28468902,38.965979,-77.334359,Inlet Ct & Wiehle Dr,classic,680,active,2021/10/31 04:59:32+00,9,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"CREDITCARD,KEY",104,2021/11/01 11:17:49+00,,"Fairfax, VA"
-77.3425483937775,38.9633217881117,28468903,38.963314,-77.342546,Fairway Dr & Hook Rd,classic,681,active,2021/10/31 20:16:24+00,6,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"CREDITCARD,KEY",104,2021/11/01 11:17:49+00,,"Fairfax, VA"
-77.3484893955294,38.9667077884913,28468904,38.9667,-77.348487,Vantage Hill Rd & Wainwright Dr,classic,682,active,2021/10/31 04:59:32+00,10,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"CREDITCARD,KEY",104,2021/11/01 11:17:49+00,,"Fairfax, VA"
-77.3392973929464,38.9590327873583,28468905,38.959025,-77.339295,Links Dr & Wedge Dr,classic,684,active,2021/11/01 04:55:41+00,2,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"CREDITCARD,KEY",104,2021/11/01 11:17:49+00,,"Fairfax, VA"
-77.3535543959922,38.9440207838491,28468906,38.944013,-77.353552,Golf Course Sq and Golf Course Dr,classic,685,active,2021/10/31 18:29:37+00,7,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"CREDITCARD,KEY",104,2021/11/01 11:17:49+00,,"Fairfax, VA"
-77.3623063991733,38.9433577837507,28468907,38.94335,-77.362304,South Lakes Dr and Reston Pkwy,classic,686,active,2021/11/01 09:02:03+00,9,0,2,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"CREDITCARD,KEY",104,2021/11/01 11:17:49+00,,"Fairfax, VA"
-77.354069396371,38.9388047824894,28468908,38.938797,-77.354067,Olde Crafts Dr and Cartwright Pl,classic,687,active,2021/10/31 04:59:37+00,11,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"CREDITCARD,KEY",104,2021/11/01 11:17:49+00,,"Fairfax, VA"
-77.3678703997556,38.9371537817569,28468909,38.937146,-77.367868,Green Range Dr and Glade Dr,classic,688,active,2021/10/31 04:59:33+00,10,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"CREDITCARD,KEY",104,2021/11/01 11:17:49+00,,"Fairfax, VA"
-77.3665013997803,38.9415037827464,28468910,38.941496,-77.366499,South Gate Community Center,classic,689,active,2021/10/31 17:09:36+00,1,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"CREDITCARD,KEY",104,2021/11/01 11:17:49+00,,"Fairfax, VA"
-77.3534563979653,38.9785107905371,28468911,38.978503,-77.353454,Lake Newport Rd and Autumn Ridge Cir,classic,690,active,2021/10/31 21:28:16+00,9,0,3,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"CREDITCARD,KEY",104,2021/11/01 11:17:49+00,,"Fairfax, VA"
-77.3316553886854,38.933930782623,28468912,38.933923,-77.331653,Ridge Heights and Owl Cove Ln,classic,691,active,2021/10/31 17:46:48+00,4,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"CREDITCARD,KEY",104,2021/11/01 11:17:49+00,,"Fairfax, VA"
-77.3458763934795,38.9305177809512,28468913,38.93051,-77.345874,Soapstone Dr Convenience Center,classic,692,active,2021/10/31 14:49:06+00,3,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"CREDITCARD,KEY",104,2021/11/01 11:17:49+00,,"Fairfax, VA"
-77.0772033058117,38.8635637782083,28468914,38.863556,-77.077201,Columbia Pike & S Scott St/12th St S,classic,693,active,2021/11/01 04:45:03+00,7,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0051762824984,38.8531317783585,28468915,38.853124,-77.005174,St. Elizabeths West Campus/DHS ,classic,694,active,2021/11/01 07:45:59+00,8,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0440972956544,38.8705687802218,28468916,38.870561,-77.044095,Long Bridge Aquatic Center,classic,695,active,2021/11/01 06:57:37+00,5,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.1163413172571,38.8570567748715,28468917,38.857049,-77.116339,8th Rd & S Frederick St,classic,696,active,2021/10/31 13:00:31+00,10,0,1,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-76.9960252836905,38.9224117924912,28468918,38.922404,-76.996023,MBT & Bryant St NE,classic,697,active,2021/11/01 11:04:32+00,14,0,4,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.1055663115217,38.8185167681501,28468919,38.818509,-77.105564,N Howard St & N Imboden St,classic,698,active,2021/11/01 04:09:55+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",40,2021/11/01 11:17:49+00,,"Alexandria, VA"
-77.2228103516183,38.8786087754491,28468920,38.878601,-77.222808,Hartland Rd & Harte Pl,classic,701,active,2021/10/31 04:59:33+00,8,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",104,2021/11/01 11:17:49+00,,"Fairfax, VA"
-77.3418253951234,38.9832067918873,28468921,38.983199,-77.341823,North Village and Park Garden,classic,702,active,2021/10/31 04:59:38+00,9,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"CREDITCARD,KEY",104,2021/11/01 11:17:49+00,,"Fairfax, VA"
-77.0226862913681,38.9177237912713,28468922,38.917716,-77.022684,8th & V St NW,classic,704,active,2021/11/01 09:18:59+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
